track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7n73IrzzuSQBr7VoX8zZ1X,"Kristin Chenoweth;Promises, Promises Ensemble (2010)","Promises, Promises (New Broadway Cast Recording (2010))",I Say a Little Prayer,22,169413,False,0.507,0.368,6,-9.629,1,0.0669,0.704,0.00018,0.173,0.601,135.117,4,show-tunes
2z7k8UytNaiMIJQNc1XZcZ,Diljit Dosanjh,Drive Thru,Vanilla,66,171627,False,0.722,0.716,8,-4.089,1,0.0696,0.132,1.05e-05,0.0997,0.626,171.96,4,pop-film
26yVWpxYK7pjeCUJ2I3zE0,The .357 STring Band,Fire & Hail,Long Put Down That Gospel,20,318813,False,0.483,0.438,0,-11.111,1,0.0308,0.536,6.37e-05,0.0842,0.676,173.91,4,goth
6cpdyTXUA1NXuxkIo90dcE,Diante do Trono,Preciso de Ti - Diante do Trono 4 (Ao Vivo),"Ouve, Senhor - Ao Vivo",39,278720,False,0.469,0.513,0,-7.702,1,0.0345,0.591,0.0,0.962,0.294,130.932,4,gospel
5DbgtiIxZcGxCWvh0Ab3rk,Djavan,"Djavan ""Ao Vivo""",Amar é Tudo (Ao Vivo),41,212666,False,0.336,0.269,8,-11.663,1,0.0518,0.866,0.0,0.967,0.232,181.119,3,mpb
73CbJykoV6WapWGfTeRzTl,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),The Remedy (I Won't Worry),35,256440,False,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,4,acoustic
7B2iYQHgYOd8IgSpy62Rki,THREE1989,Private Castle,Private Castle,20,286960,False,0.682,0.591,0,-6.994,1,0.262,0.164,0.0,0.194,0.618,82.966,4,j-dance
7n6FiTKMPLDZNjvmhVuxSu,Rygin King,Therapy,Maddest Life,25,165450,False,0.764,0.62,2,-6.778,1,0.341,0.511,0.0,0.109,0.36,100.147,4,dancehall
78UPFL0bdiooH4UiwJ1KhM,Peter Wackel,Ballermann Party Hits Megamix 2022.2,Ich bin morgens immer müde,0,215651,False,0.67,0.983,3,-2.052,0,0.0779,0.0067,0.0,0.0223,0.822,134.044,4,disco
4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,True,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,swedish
4RL53b4NDXOGZsyN0T2hhI,Thaman S;Actor Siddharth,"Excuse Me Rakshasi (From ""Ninu Veedani Needanu Nene"")","Excuse Me Rakshasi - From ""Ninu Veedani Needanu Nene""",60,228131,False,0.635,0.661,9,-9.085,0,0.0681,0.425,0.000272,0.116,0.211,182.008,4,pop-film
7fUsp5n5w1qno9EfeTXKpP,The Breakfastaz,Psychopath/ Freefall,Freefall,16,394000,False,0.655,0.899,10,-7.95,0,0.0369,0.00013,0.83,0.0694,0.588,138.01,4,breakbeat
18jxPJ0aA7zq0ijztjSvTY,Dustin O'Halloran;Hauschka,Lion (Original Motion Picture Soundtrack),Lion Theme,52,118746,False,0.303,0.129,0,-18.549,0,0.0348,0.915,0.872,0.122,0.073,137.734,3,ambient
7caj6X6NMX3tlhWnu1du6V,Ritchie Valens,Ritchie Valens,We Belong Together,69,116626,False,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,3,r-n-b
3hpHkOaPt9qdFux86ONeIK,Jartisto,Magical Themes for Disney Princesses (For Solo Piano),"A Dream Is a Wish Your Heart Makes (from ""Cinderella"")",18,148544,False,0.429,0.0971,7,-23.984,1,0.0474,0.99,0.933,0.14,0.316,79.621,4,disney
5AoJZNUfbG2fjAgERybLRF,Jeff Foxworthy,Nascar Runnin' Wide Open,You Could Be A Nascar Fan If ...(Live At Bristol),22,393440,False,0.479,0.825,6,-12.394,1,0.943,0.614,0.0,0.816,0.147,66.828,3,comedy
4xKKIS9g9nivSiE7TtgR6V,Quantic,The Best of Quantic,Sol Clap,19,232853,False,0.985,0.651,9,-5.62,0,0.217,0.00121,0.176,0.064,0.405,115.347,4,trip-hop
6deng8FUWMyGHyGgqs1VYm,Hillsong Worship,OPEN HEAVEN / River Wild,In God We Trust,41,241263,False,0.38,0.742,2,-5.677,1,0.0369,0.000812,0.0,0.856,0.262,160.748,4,world-music
5KoRwyRC1Yp3fTQQuZeMbM,Jimmy Eat World,Alternative Christmas 2022,Christmas Card,0,173560,False,0.196,0.93,11,-5.131,1,0.0519,0.0116,0.00214,0.105,0.566,194.319,4,emo
6dajPZCsFuxoYhMppn7NHy,George Jones,George Jones - 16 Biggest Hits,She's My Rock,30,146600,False,0.668,0.445,9,-12.583,1,0.0605,0.614,1.35e-05,0.174,0.586,92.191,4,honky-tonk
5QHRON3xuXFOWlXeZU4oVF,Zedd;Alessia Cara,Weekend Baby,Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,german
414HE9gFITyWEBHvOdJ2xv,Chris Tomlin,Always,Precious Love,39,295239,False,0.395,0.389,3,-7.506,1,0.0266,0.702,1.41e-06,0.101,0.129,74.738,3,world-music
0XZuZQBYcYRObDvR8mRKOr,Possessed by Paul James,There Will Be Nights When I'm Lonely,Songs We Used To Sing,29,307800,False,0.565,0.912,7,-2.983,1,0.0483,0.293,1.34e-05,0.0455,0.629,138.003,4,garage
44x4VUR7gXkrbo4aYy2d8e,Carrie Underwood,All I want For Christmas Is Music,O Come All Ye Faithful,0,194454,False,0.248,0.308,2,-6.746,1,0.03,0.797,0.0,0.118,0.348,91.29,4,country
38aZSw8GxCbA8RPnE6hJTQ,Black Eyed Vermillion,Hymns for Heretics,Hate & Whiskey,23,252173,False,0.479,0.767,11,-5.663,0,0.0308,0.125,6.39e-05,0.0702,0.28,86.174,4,goth
0eSnv6EDeSDNWeJsKSnCHT,The Infamous Stringdusters,Rise Sun,Another Night,23,233439,False,0.481,0.83,6,-6.302,0,0.0339,0.115,0.000159,0.706,0.529,118.228,4,bluegrass
0tDC3KJPPu5eonGTtCURpq,Robin Schulz;Ilsey,Sugar,Headlights (feat. Ilsey),60,209208,False,0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,4,deep-house
7hlRDPH40A6qC98Q7aNB2C,Chris Tomlin;Pat Barrett,Holy Roar,How Sweet It Is,40,219560,False,0.468,0.157,6,-11.996,1,0.031,0.837,0.0,0.191,0.356,135.415,4,world-music
5k6GO6sQFmBPz0huGhsv82,Dear Jane,Infinity & Eternity,到此為止,46,256153,False,0.408,0.827,2,-3.356,1,0.0363,0.00736,0.0,0.226,0.295,130.256,4,cantopop
4Xcn3R3nvTbk4aXRDFZVZW,Tony Rice Unit,Manzanita,Little Sadie,22,166773,False,0.675,0.545,11,-11.839,0,0.0312,0.267,0.0561,0.154,0.866,114.842,4,bluegrass
4HEl3pumr0Dstp6BnWVL90,Archagathus,Canadian Horse,Fuck the System,20,83474,False,0.331,0.869,1,-6.735,1,0.0879,0.00523,0.000255,0.608,0.107,123.354,4,grindcore
42et6fnHCw1HIPSrdPprMl,Third Eye Blind,Third Eye Blind,Semi-Charmed Life,75,268360,False,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,4,grunge
7iqrdb5JRoBOE9CQLCv9W0,Kailash Kher;Paresh Kamath;Naresh Kamath,Chaandan Mein,Piya Ghar Aavenge,46,342026,False,0.516,0.28,4,-11.833,0,0.0275,0.76,0.00582,0.0616,0.175,111.381,1,indian
5rAxhWcgFng3s570sGO2F8,Linkin Park,Hybrid Theory (Bonus Edition),A Place for My Head,70,184640,False,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063,4,alternative
5Ie5RZQsRAFaBy1EIBnc5e,VyOk,Existential,Hell On Earth,54,152400,True,0.623,0.636,8,-8.088,0,0.0521,0.488,0.0,0.103,0.126,99.884,4,emo
0nm0bdksXzUJwJaB4pbCa9,畠中 祐,DYING WISH,DYING WISH,49,261649,False,0.422,0.896,11,-4.799,1,0.11,0.0333,0.0,0.227,0.26,175.032,4,anime
3SwBBFgL0XMK9u0v9H6aXq,KISS,Best 70s Rock Tunes,Shandi,0,216866,False,0.533,0.771,4,-6.512,1,0.028,0.0883,0.0,0.0428,0.853,103.262,4,rock
6Xw5vTsRaUPaJO8mL0lUzh,Bicep,Water,Apricots,46,246506,False,0.819,0.601,11,-6.793,1,0.0389,0.347,0.798,0.0773,0.482,127.989,4,ambient
7ql2RUmAmj36tkMUNWo7MT,Ana Mena;Rocco Hunt,A Un Paso De La Luna,A Un Paso De La Luna,67,167313,False,0.744,0.771,10,-5.403,1,0.0531,0.394,0.0,0.292,0.954,121.968,4,spanish
7EWQhknaHJLgIFuXNrcBu6,Tears For Fears,80s Bangers Vol. 1,Everybody Wants To Rule The World,4,253400,False,0.641,0.931,7,-5.779,1,0.0701,0.304,0.00176,0.126,0.508,111.989,4,synth-pop
1KXJn5i0ue2gkXGA7lW9YT,Scott Brown,Pussy lounge 2015,Bass Be Louder - Edit,19,144779,False,0.527,1.0,8,-4.134,1,0.155,0.0473,0.327,0.328,0.0166,77.876,4,happy
0KIsIopaTZhlgmJiNGslIO,Jamie Miller,Relaxing Pop,Here's Your Perfect,2,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul
5Tjwl3oPSCD2o0nkAbiGW0,Jorge Drexler,Frontera,Aquellos tiempos,29,200026,False,0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,4,afrobeat
1npcpOYiEc29qN5UavSjGL,Hector & Tito,Halloween 2022 Perreo Vol. 4,Felina,1,216426,False,0.773,0.93,6,-6.497,1,0.0734,0.0233,0.014,0.075,0.732,92.989,4,reggaeton
4LrJwrEyNgaDncARuSQjG2,Poop Emoji,New Music for Kids,The Lego Song,11,94387,False,0.768,0.899,6,-6.465,1,0.184,0.221,0.0,0.348,0.94,99.957,4,kids
3nBUDGHGpjJFYqsbnvfnyp,Juan Atkins,Fast Forward,I Love You,7,401273,False,0.866,0.285,0,-17.907,1,0.177,0.0159,0.0212,0.0574,0.466,119.968,4,detroit-techno
4YZheVi8mEl3p6vtuNMNYh,Revenge The Fate,Redemption,The End,22,201133,False,0.442,0.96,4,-2.885,1,0.103,3.37e-05,0.0252,0.207,0.161,120.002,4,death-metal
03QuZlIrO7RGx12G7T8enl,Malon,Nuevo Orden Mundial,Deshacer el Mundo,39,290920,False,0.523,0.948,2,-4.946,1,0.0499,0.000253,1.96e-05,0.1,0.474,144.029,4,metal
0qc4QlcCxVTGyShurEv1UU,Sam Feldt;RANI,Magnets EP,Post Malone (feat. RANI),68,174444,False,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,4,house
4atu1LgGcA3Yj7Y9wb6olg,Pakho Chau,Follow,夠鐘,43,228600,False,0.656,0.506,7,-6.417,1,0.032,0.43,0.0,0.163,0.269,139.987,4,cantopop
4SjQFkHG6MK7r7Upv8hpbn,Agora,Regresa al Vértigo,En la Nada,27,281800,False,0.48,0.983,7,-3.809,1,0.105,0.00222,0.00385,0.0706,0.292,143.07,4,spanish
0Z2NiMOKlPxBNjecKIn0It,Mental Theo,Shallow,Shallow,20,197311,False,0.434,0.776,5,-4.255,1,0.035,0.344,7.56e-05,0.356,0.127,149.923,3,happy
4kEc25aU0WbmcoIAWwPpJT,Francisco Canaro;Gardel,"Tangos para Aficionados, Vol. 1",Silencio,0,162600,False,0.541,0.22,7,-11.114,0,0.108,0.993,0.152,0.262,0.439,70.21,4,tango
0fYVliAYKHuPmECRs1pbRf,X Ambassadors,VHS,Renegades,75,195200,False,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4,rock
4IFILVvOQrVWbCDamYBNkF,Kidz Bop Kids,Para pedir dulces,Thriller,0,229020,False,0.675,0.972,6,-5.397,1,0.0898,0.014,0.000318,0.657,0.756,119.059,4,children
4I0edgb5lVFVllfB7igc91,Kettel,Ibb & Obb (Original Soundtrack),Secret Maggot,8,136464,False,0.266,0.052,0,-23.284,1,0.0394,0.954,0.948,0.259,0.0348,72.452,4,idm
4v8BdXXwDRwxgGekEF7YzJ,Juliette Armanet,Brûler le feu,Qu'importe,32,226866,False,0.676,0.639,2,-4.483,0,0.0273,0.449,0.0,0.126,0.406,117.053,4,french
7L6laDgYm7x2JbKdXtHVNw,Cesar Costa,Historia de un Amor,Historia de un Amor,30,136385,False,0.461,0.496,0,-13.603,1,0.0373,0.129,0.00161,0.194,0.888,134.13,4,rock-n-roll
5IKz3HfzRT3EAhxCsrBqwf,Arctic Monkeys,When The Sun Goes Down,7,58,128506,False,0.466,0.976,9,-4.104,0,0.105,0.00171,8.37e-06,0.0729,0.541,98.377,4,garage
3pzbY0ARvc7MjBke1uRCJQ,Kotiteollisuus,Sotakoira II,Kadun lait,21,249693,False,0.573,0.746,6,-4.55,1,0.0276,0.00102,0.655,0.102,0.307,102.997,4,heavy-metal
7HQDJ43TnOWbgNt9ou0dfW,Anabantha,"Letanías, Capítulo Prohibido",Tu Me Matas,30,279000,False,0.284,0.554,5,-9.612,0,0.0675,0.883,2.14e-05,0.103,0.356,134.491,4,goth
61h8qyAeuCoAPQEMhAcZWf,Femi Kuti,Hôtel Costes 2 La Suite,Sorry Sorry - Old School Afro Dub,18,444159,False,0.763,0.871,4,-8.779,0,0.055,0.0238,0.14,0.438,0.618,101.199,4,afrobeat
04oeBOWbmmCvDgORmH6377,Pritam;Shafqat Amanat Ali,Yours Truly Pritam,"Tu Hi Mera (From ""Jannat 2"")",42,272973,False,0.621,0.859,11,-4.673,1,0.102,0.546,0.0,0.11,0.873,90.047,4,indian
1SxQkC6gToofJbL4sI0aKQ,Lujipeka,Montagnes Russes,Mempapeur - Interlude,35,87586,True,0.709,0.558,8,-9.55,0,0.135,0.302,0.0,0.108,0.821,170.153,4,french
7ATRQZwETMu5jFYzXiMjNc,Passion;Kristian Stanfill,Breakthrough Miracle Power / You Are The Lord,Breakthrough Miracle Power,40,352520,False,0.488,0.555,8,-6.777,1,0.0271,0.136,0.0,0.114,0.202,143.886,4,world-music
0I3wA6Iy9HF8uW38es7Tb1,Daddy Yankee;Bad Bunny,Fiesta portatil,X ÚLTIMA VEZ,2,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,reggae
7rtCj2OfL0GChOsaSgUCWq,Justin Bieber,Weihnachtspop 2022,Rockin' Around The Christmas Tree,0,132732,False,0.464,0.642,5,-3.656,1,0.032,0.0189,0.0,0.0957,0.828,151.592,4,pop
3fMXMjIg1JemsUvUVuP4XB,Matt Large,Conant Gardens,Last Day of the Week,20,267209,False,0.733,0.628,6,-6.781,0,0.151,0.0572,0.872,0.0925,0.603,87.91,4,study
4c8KffBxeK8cTUj9wEOGl7,Mac Miller;Earl Sweatshirt;Da$H,New Hip Hop Icons,New Faces v2,0,327560,True,0.479,0.598,1,-5.807,0,0.323,0.0536,0.0,0.456,0.244,110.456,3,hip-hop
4nyY8oVjbX2d4qzlpiVM5n,Zara Larsson,Poster Girl,Ruin My Life,65,190050,True,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,4,house
3PfEYl7Yn6Pegnu8tQ2UAK,Stevie Wonder,A Very 60s Christmas,The Little Drummer Boy,0,185453,False,0.523,0.448,2,-13.53,1,0.0593,0.442,0.0,0.111,0.351,134.511,4,soul
5MVTdUsw9rdlvkyNdsB0tV,Peggy Lee,Holiday Tunes 2022,The Christmas Waltz,0,173106,False,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,jazz
3OLFqbd9ZeVjaUKTiaLsD6,Pritam;Javed Ali;Irshan Ashraf;Shadab,Tum Mile (Original Motion Picture Soundtrack),Tu Hi Haqeeqat,65,302026,False,0.705,0.744,4,-5.416,0,0.0341,0.582,0.0,0.2,0.706,115.959,4,indian
41oY4WCTj5kccfesTVFnvN,Bad Bunny;Jhayco,Un Verano Sin Ti,Tarot,91,237894,True,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,4,reggae
5bc0M2DQIgkubfWtvGZZ8d,Marsha Ambrosius,Late Nights & Early Mornings,Your Hands,34,209573,False,0.346,0.288,8,-9.875,1,0.0371,0.774,0.0,0.119,0.077,88.216,4,british
7DFawVSjI88xR9mjnWwURg,Simply Red,A New Flame (Expanded Version),If You Don't Know Me by Now - 2008 Remaster,71,204000,False,0.638,0.352,10,-9.266,1,0.0268,0.492,0.0,0.105,0.204,94.173,3,british
6ZNp1Fg2IDhpfxW3yOoHv9,Los Sonor's,Antología...Los Sonor's,El Ahualulco,33,133000,False,0.779,0.499,1,-7.974,0,0.0512,0.126,0.0464,0.316,0.962,132.513,4,rock-n-roll
5A75dQjETCrhoaXRjRndC2,Darren Styles;Re-Con;Matthew Steeper,Rest Of Your Life,Rest Of Your Life - Original Mix,18,295235,False,0.489,0.912,11,-3.924,0,0.203,0.00106,0.0228,0.0929,0.28,169.961,4,happy
6ByLwbxejUuShgRKjTHhxX,Skank,Radiola,Vou Deixar,41,271973,False,0.469,0.852,2,-6.001,1,0.036,0.101,2.7e-05,0.132,0.671,135.829,4,r-n-b
2GXWzWPsYlTZcvVW8JIu69,BTS,MAP OF THE SOUL : PERSONA,Intro : Persona,64,171023,False,0.486,0.871,9,-4.475,0,0.337,0.0278,0.0,0.313,0.659,85.411,4,k-pop
62wO93NNbJ7VAR3G1Gcfue,Glen Campbell,Fishing Music,Southern Nights,0,177586,False,0.63,0.809,11,-9.756,0,0.0314,0.0181,0.076,0.273,0.829,95.244,4,singer-songwriter
7016dO2qW95yFxtNsnVZcv,The Amity Affliction,Glory Days,Cut It Out,23,225920,True,0.217,0.695,11,-6.802,0,0.0596,0.00031,5.33e-06,0.221,0.216,93.262,4,metalcore
265iUOXC3O7IKs6OobU0Cx,8 Graves,Black,Bury Me Low,54,217010,False,0.533,0.824,5,-4.2,1,0.101,0.231,5.19e-06,0.269,0.39,155.075,4,blues
5YhazlK0bpn3WSPIUmpaKL,Oleg Pogudin,Русский романс. Часть II,Только раз бывает в жизни встречи,0,178346,False,0.361,0.0442,11,-22.473,0,0.0481,0.893,0.0,0.114,0.119,171.584,3,romance
5jhedsPtkrsBkIxt5enmxS,Dione,The Switch,The Switch,18,261406,True,0.49,0.993,1,-1.415,1,0.47,0.00365,0.304,0.155,0.0878,180.113,4,happy
42qMKLkAhcOn5mgaXZVvBG,Mr. Dan;Analaga;Péricles,Experi Black,Copacabana (Bum Bum Pro Alto),41,147797,False,0.836,0.65,1,-7.273,0,0.0792,0.403,0.0,0.127,0.795,135.996,4,pagode
2TBZ6QVXxGm9u8V8NIzHmc,D-Block & S-te-Fan,Rockin Ur Mind,Loopmachine - CD Version,24,282694,False,0.517,0.968,7,-4.825,1,0.0497,0.00775,0.491,0.327,0.174,150.013,4,hardstyle
04GunTYlMUoEnc5pwzQANm,Charly García,Rock x siempre,Yendo De La Cama Al Living,0,283760,False,0.659,0.433,7,-9.426,0,0.19,0.368,0.000312,0.13,0.572,80.115,4,alt-rock
4MnEvCz1PWVC9o4l3KhQHA,Gabriela Rocha,Leão (Ao Vivo),Leão - Ao Vivo,44,286875,False,0.482,0.832,1,-6.947,0,0.0474,0.00284,0.0,0.349,0.22,134.012,4,gospel
3F3gvGl71oQLp37NUiRb8Z,Bryn Terfel;Joseph Calleja;Czech Philharmonic Orchestra;Paul Bateman,Dreams and Songs,Granada,19,212706,False,0.244,0.468,11,-11.832,0,0.0454,0.949,0.309,0.157,0.391,163.204,3,opera
24LQNvRzHvO1hVve07K2jj,Twin Strings,Dhalti Rahe (Stripped.),Dhalti Rahe - Stripped.,52,256665,False,0.581,0.159,9,-16.91,1,0.0346,0.965,0.00016,0.349,0.447,143.92,3,indian
4kXkT9HF9ZfDjuv3LIKcwJ,Ankur Tewari;Prateek Kuhad;Dhruv Bhola;Nikhil Vasudevan,"Dil Beparvah (The Dewarists, Season 5)","Dil Beparvah - The Dewarists, Season 5",54,250000,False,0.762,0.391,1,-11.735,1,0.0337,0.867,0.000521,0.112,0.355,137.956,3,indian
089Kk8RlBojIz9H4qc0eUQ,Blind Faith,Biomutant Martial Combat The Ultimate Fantasy Playlist,Battle of Evermore,0,247866,False,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,british
5FUXLd5vcwtR36lGLtKsWb,The Beach Boys,pov: you are walking in a winter wonderland,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock
2in67HRK0kG1fiCoXJdbYq,Horn,Verzet,Protektor,17,247174,False,0.219,0.788,9,-6.793,1,0.0536,0.000137,0.545,0.0658,0.591,80.118,4,black-metal
3Qj5PG9R07UbNMbaMNpKYd,Charly García,García 87/93,Fantasy,36,179573,False,0.606,0.45,5,-12.867,1,0.031,0.000401,0.00814,0.329,0.263,112.729,4,punk-rock
2LxPZqd0ksrNGYBKh3vrhV,twocolors,Night Drive Autumn/Winter 2022/23,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,house
3CeuBr3AaQm0Ke4t1W536Q,Vitinho Imperador,Na Pegada do Imperador,"Golpe Vai, Golpe Vem",45,152000,False,0.721,0.889,2,-4.862,0,0.0624,0.225,2.66e-06,0.141,0.843,150.079,4,sertanejo
6jOrUDc3NV0q9VboBIKeLF,Man Cub;APEK;April Bender,Impressions,Wrong To Let You Go,43,215250,False,0.474,0.703,8,-6.232,1,0.0342,0.0125,0.0,0.21,0.443,151.983,4,dubstep
1i2lFFraClqawIcxnNXpr3,Kronos,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,1991,0,215225,False,0.417,0.97,5,-3.462,0,0.186,0.00036,0.114,0.643,0.0717,155.017,4,hardstyle
1fzyjaz3QhL4ZhrzD22uPl,Mean Jeans,Gigantic Sike,Stuck in a Head,23,132506,False,0.542,0.978,11,-1.504,1,0.0467,0.00046,1.28e-06,0.168,0.8,102.838,4,power-pop
5NVFtdUqYtPc7NTwJODWP4,Osmar Maderna,Los Astros Del Tango - Documentos Tango,Lluvia De Estrellas,18,152066,False,0.484,0.549,7,-10.609,1,0.0334,0.937,0.922,0.174,0.627,134.273,4,tango
1GmMrJoxbF13PliZnpeXcy,Hardwell;Jason Derulo,United We Are,Follow Me,45,200028,False,0.51,0.786,6,-2.883,1,0.0471,0.0114,0.0,0.0731,0.409,128.059,4,progressive-house
6sZckLW9bOvBqHuCSQzHRo,Osvaldo Fresedo,Fresedo en Estéreo,Nieblas del Riachuelo,20,144893,False,0.526,0.322,2,-8.721,1,0.038,0.895,0.476,0.258,0.583,125.002,4,tango
7gyhWg9k5HkgWZq9V8nsrT,Everclear,Fiesta temática 90s,Santa Monica,0,191506,False,0.491,0.942,7,-5.333,1,0.109,0.156,0.0,0.367,0.398,100.441,4,alternative
39yNGLlopJa3q3brHLUrlc,Phil Wickham,Heaven & Earth,Heaven Song,42,244546,False,0.447,0.315,7,-9.422,1,0.0282,0.437,0.0,0.125,0.334,134.052,4,world-music
1VCZcKzxff1EmN8eNcFVZy,The Supremes,Best R&B Tunes,"If My Friends Could See Me Now/Nothing Can Stop Us Now/Once In A Lifetime - Medley/Live On The Ed Sullivan Show, February 15, 1970",0,198965,False,0.3,0.579,0,-9.583,0,0.0391,0.54,7.25e-05,0.981,0.707,77.15,4,soul
0tyFUPmOILE7ZqiM9r81Vn,The Dead Brothers,Wunderkammer,Trust in Me,21,225546,False,0.534,0.483,10,-9.487,0,0.0454,0.445,0.0759,0.211,0.344,81.022,4,goth
10kHKrWmrGJG1J9xO8HMDi,Don Omar;Zion & Lennox,Del gusto de hermanos,Te Quiero Pa´Mi,2,212026,False,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,latino
4WIuUqst0QLk3UbE3utx6T,Sujatha,Chithram (Original Motion Picture Soundtrack),Paadam Pootha,25,52546,False,0.359,0.221,4,-7.627,0,0.0391,0.994,0.0272,0.311,0.438,94.533,4,malay
2mHWjrN4rIL8vbWt0Od9Ux,Aimyon,Falling into your eyes Record,3636,44,251720,False,0.579,0.612,10,-5.088,1,0.0266,0.702,0.00195,0.254,0.623,155.921,4,acoustic
7h24KIgBhiyzbYnxsGzevk,Yasser Desai,"Dil Maang Raha Hai (From ""Ghost"")",Dil Maang Raha Hai,66,193333,False,0.636,0.726,10,-8.205,0,0.0456,0.341,0.00727,0.105,0.542,162.035,4,pop-film
1qxwvAGd4N6M3HaxBRnlBz,NEIKED;Anne-Marie;Latto,Internet Sensations,I Just Called,0,150560,False,0.626,0.849,7,-3.662,1,0.123,0.0732,0.0,0.593,0.898,138.997,4,house
0VpcSl7QEqVEiAZLQFW0rm,Tim Maia,Tim Maia In Concert,Sossego,44,237306,False,0.572,0.925,5,-5.049,1,0.0737,0.0817,0.0229,0.631,0.68,116.362,4,brazil
5UmTHr1yXAMB9UJ7ZpjPUj,Omar Apollo,Daily Pop Mix,Endlessly,0,154119,False,0.59,0.687,1,-7.725,1,0.101,0.658,0.00016,0.117,0.843,192.123,4,soul
41UM8cxQvfBh9glGiENYLQ,Auli'i Cravalho;Vai Mahina;Olivia Foa'i;Opetaia Foa'i;Matthew Ineleo,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Know Who You Are,41,72626,False,0.16,0.145,11,-20.495,0,0.0359,0.941,0.0919,0.103,0.0946,173.443,1,disney
0yBaqTamVLOh88uqvfkq2c,Соня Тимофеева,Цыганские народные песни,Заборо,0,155062,False,0.34,0.274,7,-14.386,0,0.0329,0.945,4.44e-05,0.16,0.248,77.907,4,romance
5Uegjzqb73WmTpGEbroA9D,Gece Yolcuları,Gece Yolculari,Olum de Var,38,287253,False,0.434,0.568,9,-6.598,0,0.0289,0.00568,0.0,0.0999,0.413,129.992,4,turkish
1dVZeuQFWzSI22d3hPEncI,Daddy Yankee;El Alfa;Lil Jon,Feliz Cumpleaños con Perreo,BOMBÓN,8,182413,True,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4,latin
0JsoJERs3b1uSP13eegLPP,Imagine Dragons,Обратно в клас - rock,Believer,4,204346,False,0.766,0.775,10,-4.267,0,0.141,0.0504,0.0,0.128,0.695,124.751,4,rock
2pLPUx9oQfg8L5sAEPDGBp,Lil Loski,Life Without Heartbreak,Fiji (Bonus Track),50,162448,True,0.66,0.491,9,-8.845,1,0.111,0.515,0.0,0.0932,0.338,168.959,4,sad
5mdWIwsJAzR97ShGkt8gcR,ZICO;HOMIES,Street Man Fighter Original Vol.3 (Mission by Rank),New thing (Prod. ZICO) (Feat. Homies),78,147426,False,0.775,0.865,1,-2.015,1,0.307,0.0453,0.0,0.261,0.663,175.12,4,k-pop
2ZTuf3VIwB1EKuzwzFdJTT,NX Zero,NX Zero,Pela Última Vez,48,224200,False,0.634,0.939,8,-2.638,1,0.0428,0.0847,0.0,0.0776,0.638,124.974,4,alt-rock
6U3gM6SROUBawkCE7txzXN,Reiki Armonía,"Musica Reiki - Musica Relajante para Reiki, Yoga, Meditación, Tai Chi y Armonia",Fuerza Vital,25,370774,False,0.206,0.19,2,-20.226,1,0.0422,0.972,0.923,0.11,0.0353,128.255,4,world-music
6ijkMqIk7M1gsZYo3dw908,Joe Sample,Ultimate Calm Christmas Jazz,I Saw Mommy Kissing Santa Claus,0,320613,False,0.498,0.0538,0,-19.137,1,0.0565,0.993,0.908,0.156,0.16,80.057,4,piano
